invoice_id,invoice_number,vendor_id,gl_transaction_id,invoice_date,amount
INV-4637,INV-4006,VEN-2054,GL-4637,2024-04-26,8095.88
INV-4638,N-4012,VEN-1015,GL-4638,2024-04-26,4886.21
INV-4639,INV-4021,VEN-1955,GL-4639,2024-04-26,353.84
INV-4640,B-4009,VEN-1096,GL-4640,2024-04-26,1782.44
INV-4641,A-4003,VEN-1343,GL-4641,2024-04-26,2928.44
INV-4642,N-4006,VEN-1516,GL-4642,2024-04-26,3664.24
INV-4643,N-4003,VEN-1246,GL-4643,2024-04-26,2474.14
INV-4644,N-4006,VEN-1050,GL-4644,2024-04-26,1960.44
INV-4645,B-4006,VEN-1741,GL-4645,2024-04-26,3267.24
INV-4646,INV-4006,VEN-1297,GL-4646,2024-04-26,248.3
INV-4647,N-4012,VEN-1349,GL-4647,2024-04-26,9513.53
INV-4648,INV-4021,VEN-1756,GL-4648,2024-04-29,8470.55
INV-4649,INV-4006,VEN-2134,GL-4649,2024-04-29,4785.71
INV-4650,INV-4006,VEN-2012,GL-4650,2024-04-29,814.24
INV-4651,N-4006,VEN-2243,GL-4651,2024-04-29,2018.65
INV-4652,N-4003,VEN-1675,GL-4652,2024-04-29,2229.91
INV-4653,N-4009,VEN-1261,GL-4653,2024-04-29,4170.44
INV-4654,R-4003,VEN-2164,GL-4654,2024-04-29,3358.57
INV-4655,B-4012,VEN-1729,GL-4655,2024-04-29,2341.83
INV-4656,B-4003,VEN-2125,GL-4656,2024-04-29,3464.08
INV-4657,INV-4003,VEN-1370,GL-4657,2024-04-29,3984.09
INV-4658,R-4003,VEN-2048,GL-4658,2024-04-29,2060.02
INV-4659,INV-4006,VEN-1076,GL-4659,2024-04-29,1086.65
INV-4660,INV-4006,VEN-1990,GL-4660,2024-04-29,1446.61
INV-4661,N-4006,VEN-1079,GL-4661,2024-04-29,6475.07
INV-4662,A-4003,VEN-1910,GL-4662,2024-04-29,4360.23
INV-4663,A-4009,VEN-1569,GL-4663,2024-04-30,1044.36
INV-4664,INV-4006,VEN-1947,GL-4664,2024-04-30,299.39
INV-4665,N-4009,VEN-1195,GL-4665,2024-04-30,1560.89
INV-4666,INV-4003,VEN-1415,GL-4666,2024-04-30,2079.59
INV-4667,N-4003,VEN-1428,GL-4667,2024-04-30,7494.39
INV-4668,N-4006,VEN-1872,GL-4668,2024-04-30,1605.9
INV-4669,N-4003,VEN-1110,GL-4669,2024-04-30,7940.41
INV-4670,B-4012,VEN-1626,GL-4670,2024-04-30,5949.22
INV-4671,A-4006,VEN-1970,GL-4671,2024-04-30,1364.08
INV-4672,INV-4009,VEN-1250,GL-4672,2024-04-30,4864.05
INV-4673,B-4006,VEN-1169,GL-4673,2024-04-30,664.65
INV-4674,N-4006,VEN-1246,GL-4674,2024-04-30,1704.63
INV-4675,A-4012,VEN-1673,GL-4675,2024-04-30,492.82
INV-4676,N-4006,VEN-1717,GL-4676,2024-05-01,3225.49
INV-4677,N-4006,VEN-1264,GL-4677,2024-05-01,8566.35
INV-4678,INV-4003,VEN-1065,GL-4678,2024-05-01,472.64
INV-4679,R-4003,VEN-1095,GL-4679,2024-05-01,3123.73
INV-4680,INV-4006,VEN-1272,GL-4680,2024-05-01,523.85
INV-4681,N-4006,VEN-1738,GL-4681,2024-05-01,2435.24
INV-4682,INV-4012,VEN-2174,GL-4682,2024-05-01,5904.59
INV-4683,INV-4006,VEN-1844,GL-4683,2024-05-01,4871.5
INV-4684,N-4009,VEN-1766,GL-4684,2024-05-01,5629.08
INV-4685,N-4003,VEN-1125,GL-4685,2024-05-01,2826.78
INV-4686,B-4009,VEN-2089,GL-4686,2024-05-01,3606.11
INV-4687,A-4012,VEN-2101,GL-4687,2024-05-01,504.07
INV-4688,B-4012,VEN-2089,GL-4688,2024-05-01,5524.95
INV-4689,R-4009,VEN-1302,GL-4689,2024-05-01,1296.1
INV-4690,B-4006,VEN-1853,GL-4690,2024-05-01,4789.9
INV-4691,R-4006,VEN-1075,GL-4691,2024-05-01,5187.97
INV-4692,R-4003,VEN-1966,GL-4692,2024-05-01,2963.55
INV-4693,A-4012,VEN-1569,GL-4693,2024-05-01,871.39
INV-4694,A-4003,VEN-1069,GL-4694,2024-05-01,3267.14
INV-4695,A-4006,VEN-1619,GL-4695,2024-05-01,4182.22
INV-4696,R-4009,VEN-1514,GL-4696,2024-05-01,1150.44
INV-4697,B-4012,VEN-1917,GL-4697,2024-05-01,3772.62
INV-4698,B-4003,VEN-1841,GL-4698,2024-05-02,793.94
INV-4699,R-4006,VEN-2085,GL-4699,2024-05-02,2513.61
INV-4700,B-4009,VEN-1310,GL-4700,2024-05-02,3244.27
INV-4701,A-4009,VEN-1970,GL-4701,2024-05-02,764.95
INV-4702,B-4012,VEN-1096,GL-4702,2024-05-02,10134.3
INV-4703,A-4009,VEN-1294,GL-4703,2024-05-02,6055.65
INV-4704,N-4003,VEN-1223,GL-4704,2024-05-02,3332.84
INV-4705,A-4009,VEN-2148,GL-4705,2024-05-02,1681.27
INV-4706,A-4009,VEN-1771,GL-4706,2024-05-02,611.75
INV-4707,R-4003,VEN-1398,GL-4707,2024-05-02,1786.2
INV-4708,N-4006,VEN-1598,GL-4708,2024-05-02,1568.89
INV-4709,INV-4006,VEN-1613,GL-4709,2024-05-02,10369.56
INV-4710,B-4003,VEN-2130,GL-4710,2024-05-02,816.56
INV-4711,N-4003,VEN-2091,GL-4711,2024-05-02,4801.61
INV-4712,B-4003,VEN-1425,GL-4712,2024-05-02,1236.44
INV-4713,A-4003,VEN-2083,GL-4713,2024-05-02,601.26
INV-4714,R-4009,VEN-1449,GL-4714,2024-05-02,2312.55
INV-4715,R-4003,VEN-2000,GL-4715,2024-05-02,2261.05
INV-4716,N-4006,VEN-2041,GL-4716,2024-05-02,8354.37
INV-4717,INV-4003,VEN-1406,GL-4717,2024-05-02,745.6
INV-4718,INV-4009,VEN-2163,GL-4718,2024-05-02,3625.56
INV-4719,N-4009,VEN-1218,GL-4719,2024-05-02,4369.86
INV-4720,A-4015,VEN-1122,GL-4720,2024-05-03,10886.18
INV-4721,B-4003,VEN-1726,GL-4721,2024-05-03,9559.74
INV-4722,R-4003,VEN-1009,GL-4722,2024-05-03,1879.49
INV-4723,A-4012,VEN-1708,GL-4723,2024-05-03,5968.46
INV-4724,A-4009,VEN-1340,GL-4724,2024-05-03,480.33
INV-4725,N-4009,VEN-1083,GL-4725,2024-05-03,4285.75
INV-4726,INV-4009,VEN-1339,GL-4726,2024-05-03,8670.72
INV-4727,INV-4006,VEN-1057,GL-4727,2024-05-03,697.1
INV-4728,R-4012,VEN-1422,GL-4728,2024-05-03,2360.66
INV-4729,B-4003,VEN-2122,GL-4729,2024-05-03,2920.78
INV-4730,N-4006,VEN-1333,GL-4730,2024-05-03,5811.57
INV-4731,N-4009,VEN-1943,GL-4731,2024-05-03,5557.74
INV-4732,B-4003,VEN-1767,GL-4732,2024-05-03,1136.31
INV-4733,A-4018,VEN-2064,GL-4733,2024-05-06,6290.69
INV-4734,N-4012,VEN-1208,GL-4734,2024-05-06,9204.85
INV-4735,INV-4006,VEN-2240,GL-4735,2024-05-06,11981.21
INV-4736,B-4006,VEN-1550,GL-4736,2024-05-06,2585.97
INV-4737,R-4009,VEN-1361,GL-4737,2024-05-06,2087.11
INV-4738,A-4009,VEN-1456,GL-4738,2024-05-06,4824.66
INV-4739,N-4006,VEN-2091,GL-4739,2024-05-06,5177.77
INV-4740,R-4006,VEN-1810,GL-4740,2024-05-06,4361.32
INV-4741,N-4009,VEN-1024,GL-4741,2024-05-06,3770.14
INV-4742,N-4006,VEN-1099,GL-4742,2024-05-06,430.03
INV-4743,R-4003,VEN-1084,GL-4743,2024-05-06,3443.67
INV-4744,B-4009,VEN-1976,GL-4744,2024-05-06,1090.49
INV-4745,R-4009,VEN-2201,GL-4745,2024-05-06,3520.78
INV-4746,INV-4003,VEN-2156,GL-4746,2024-05-06,3413.54
INV-4747,B-4003,VEN-1871,GL-4747,2024-05-06,549.44
INV-4748,A-4003,VEN-1537,GL-4748,2024-05-06,2745.09
INV-4749,B-4009,VEN-1853,GL-4749,2024-05-06,5984.94
INV-4750,N-4009,VEN-1890,GL-4750,2024-05-06,3503.02
INV-4751,R-4009,VEN-1365,GL-4751,2024-05-06,1594.42
INV-4752,B-4006,VEN-1405,GL-4752,2024-05-06,4748.54
INV-4753,B-4003,VEN-1808,GL-4753,2024-05-06,5097.21
INV-4754,B-4006,VEN-1279,GL-4754,2024-05-06,2257.79
INV-4755,INV-4003,VEN-2046,GL-4755,2024-05-06,1415.26
INV-4756,N-4006,VEN-1624,GL-4756,2024-05-06,1153.03
INV-4757,INV-4006,VEN-1770,GL-4757,2024-05-06,1836.62
INV-4758,B-4015,VEN-2170,GL-4758,2024-05-07,3144.89
INV-4759,B-4006,VEN-2150,GL-4759,2024-05-07,2166.85
INV-4760,R-4009,VEN-1270,GL-4760,2024-05-07,846.78
INV-4761,R-4006,VEN-2003,GL-4761,2024-05-07,2170.46
INV-4762,B-4006,VEN-1730,GL-4762,2024-05-07,6822.28
INV-4763,R-4006,VEN-1410,GL-4763,2024-05-07,2976.87
INV-4764,INV-4006,VEN-1602,GL-4764,2024-05-07,5490.99
INV-4765,INV-4006,VEN-1637,GL-4765,2024-05-07,2310.74
INV-4766,N-4006,VEN-1755,GL-4766,2024-05-07,1498.18
INV-4767,INV-4003,VEN-2206,GL-4767,2024-05-07,1017.78
INV-4768,R-4006,VEN-1457,GL-4768,2024-05-07,2420.46
INV-4769,B-4009,VEN-1169,GL-4769,2024-05-07,1318.36
INV-4770,B-4006,VEN-1856,GL-4770,2024-05-07,6159.39
INV-4771,N-4003,VEN-1978,GL-4771,2024-05-07,1569.72
INV-4772,A-4003,VEN-1815,GL-4772,2024-05-07,1123.54
INV-4773,A-4006,VEN-1421,GL-4773,2024-05-07,2593.79
INV-4774,N-4006,VEN-1397,GL-4774,2024-05-07,6736.93
INV-4775,B-4003,VEN-1565,GL-4775,2024-05-07,4439.23
INV-4776,INV-4009,VEN-1989,GL-4776,2024-05-07,2033.24
INV-4777,B-4009,VEN-1419,GL-4777,2024-05-07,1313.97
INV-4778,INV-4003,VEN-1802,GL-4778,2024-05-08,5887.64
INV-4779,B-4003,VEN-1601,GL-4779,2024-05-08,1172.25
INV-4780,R-4009,VEN-1484,GL-4780,2024-05-08,529.28
INV-4781,B-4003,VEN-1928,GL-4781,2024-05-08,1919.04
INV-4782,N-4012,VEN-1138,GL-4782,2024-05-08,2563.42
INV-4783,INV-4015,VEN-1262,GL-4783,2024-05-08,3958.66
INV-4784,R-4006,VEN-2007,GL-4784,2024-05-08,3047.49
INV-4785,N-4003,VEN-1267,GL-4785,2024-05-08,4305.94
INV-4786,N-4003,VEN-2195,GL-4786,2024-05-08,4314.9
INV-4787,INV-4006,VEN-1671,GL-4787,2024-05-08,2559.41
INV-4788,R-4006,VEN-1520,GL-4788,2024-05-08,1630.98
INV-4789,B-4003,VEN-2096,GL-4789,2024-05-08,1628.25
INV-4790,B-4003,VEN-2028,GL-4790,2024-05-08,3309.72
INV-4791,A-4003,VEN-1879,GL-4791,2024-05-08,5316.18
INV-4792,B-4012,VEN-1751,GL-4792,2024-05-08,3080.43
INV-4793,R-4009,VEN-1273,GL-4793,2024-05-08,1264.42
INV-4794,R-4006,VEN-2252,GL-4794,2024-05-08,482.82
INV-4795,R-4006,VEN-1606,GL-4795,2024-05-08,1352.37
INV-4796,A-4006,VEN-2194,GL-4796,2024-05-08,880.82
INV-4797,R-4009,VEN-1178,GL-4797,2024-05-08,2440.07
INV-4798,A-4006,VEN-1579,GL-4798,2024-05-09,5583.69
INV-4799,B-4015,VEN-2089,GL-4799,2024-05-09,973.09
INV-4800,B-4006,VEN-2244,GL-4800,2024-05-09,2379.1
INV-4801,R-4012,VEN-1337,GL-4801,2024-05-09,3282.12
INV-4802,A-4006,VEN-1342,GL-4802,2024-05-09,2444.94
INV-4803,B-4009,VEN-1094,GL-4803,2024-05-09,3658.79
INV-4804,N-4009,VEN-1155,GL-4804,2024-05-09,2350.33
INV-4805,B-4006,VEN-1808,GL-4805,2024-05-09,1123.11
INV-4806,A-4006,VEN-2083,GL-4806,2024-05-09,3566.0
INV-4807,R-4012,VEN-1557,GL-4807,2024-05-09,2821.21
INV-4808,R-4009,VEN-1042,GL-4808,2024-05-09,2307.48
INV-4809,R-4006,VEN-1811,GL-4809,2024-05-09,689.07
INV-4810,R-4003,VEN-1931,GL-4810,2024-05-09,258.36
INV-4811,N-4003,VEN-2224,GL-4811,2024-05-09,3130.45
INV-4812,INV-4012,VEN-1830,GL-4812,2024-05-09,2152.93
INV-4813,N-4006,VEN-1686,GL-4813,2024-05-09,3951.36
INV-4814,R-4006,VEN-1385,GL-4814,2024-05-09,2764.86
INV-4815,B-4003,VEN-1747,GL-4815,2024-05-09,4219.17
INV-4816,N-4009,VEN-1215,GL-4816,2024-05-09,1727.54
INV-4817,R-4006,VEN-2056,GL-4817,2024-05-10,4789.52
INV-4818,INV-4003,VEN-1924,GL-4818,2024-05-10,2933.16
INV-4819,INV-4003,VEN-1631,GL-4819,2024-05-10,2785.1
INV-4820,B-4003,VEN-1587,GL-4820,2024-05-10,943.27
INV-4821,R-4015,VEN-2208,GL-4821,2024-05-10,2585.66
INV-4822,N-4006,VEN-1019,GL-4822,2024-05-10,861.0
INV-4823,B-4003,VEN-1714,GL-4823,2024-05-10,2191.63
INV-4824,B-4006,VEN-2161,GL-4824,2024-05-10,420.16
INV-4825,N-4009,VEN-1801,GL-4825,2024-05-10,4790.73
INV-4826,A-4009,VEN-2092,GL-4826,2024-05-10,2036.27
INV-4827,B-4009,VEN-1279,GL-4827,2024-05-10,634.2
INV-4828,R-4003,VEN-1172,GL-4828,2024-05-10,5793.9
INV-4829,A-4006,VEN-1477,GL-4829,2024-05-10,5831.76
INV-4830,INV-4006,VEN-1401,GL-4830,2024-05-10,4910.95
INV-4831,INV-4006,VEN-1929,GL-4831,2024-05-10,10008.83
INV-4832,INV-4006,VEN-1228,GL-4832,2024-05-10,2350.96
INV-4833,INV-4009,VEN-1414,GL-4833,2024-05-10,5726.97
INV-4834,R-4003,VEN-1035,GL-4834,2024-05-13,918.32
INV-4835,B-4015,VEN-1917,GL-4835,2024-05-13,4744.06
INV-4836,A-4006,VEN-1336,GL-4836,2024-05-13,2326.85
INV-4837,B-4003,VEN-1790,GL-4837,2024-05-13,1269.69
INV-4838,N-4006,VEN-1043,GL-4838,2024-05-13,2246.26
INV-4839,INV-4003,VEN-1424,GL-4839,2024-05-13,1545.83
INV-4840,N-4009,VEN-2207,GL-4840,2024-05-13,1177.01
INV-4841,R-4006,VEN-1843,GL-4841,2024-05-13,2463.88
INV-4842,R-4009,VEN-1925,GL-4842,2024-05-13,2484.15
INV-4843,A-4012,VEN-1437,GL-4843,2024-05-13,11545.26
INV-4844,A-4003,VEN-1838,GL-4844,2024-05-13,263.91
INV-4845,INV-4009,VEN-2105,GL-4845,2024-05-13,712.32
INV-4846,R-4003,VEN-2189,GL-4846,2024-05-13,1007.41
INV-4847,N-4003,VEN-2002,GL-4847,2024-05-13,2696.74
INV-4848,B-4009,VEN-1900,GL-4848,2024-05-13,423.22
INV-4849,INV-4009,VEN-1571,GL-4849,2024-05-13,598.81
INV-4850,B-4003,VEN-1754,GL-4850,2024-05-13,883.66
INV-4851,R-4009,VEN-1715,GL-4851,2024-05-13,1894.07
INV-4852,B-4009,VEN-2075,GL-4852,2024-05-13,2533.49
INV-4853,R-4006,VEN-1412,GL-4853,2024-05-13,3917.15
INV-4854,A-4006,VEN-2121,GL-4854,2024-05-13,1742.44
INV-4855,B-4003,VEN-1920,GL-4855,2024-05-13,3121.31
INV-4856,R-4003,VEN-1760,GL-4856,2024-05-13,4962.68
INV-4857,INV-4012,VEN-1305,GL-4857,2024-05-13,2178.87
INV-4858,R-4006,VEN-1898,GL-4858,2024-05-14,2555.78
INV-4859,N-4009,VEN-1755,GL-4859,2024-05-14,1082.18
INV-4860,N-4003,VEN-1984,GL-4860,2024-05-14,1365.64
INV-4861,R-4006,VEN-1355,GL-4861,2024-05-14,5340.02
INV-4862,N-4006,VEN-1978,GL-4862,2024-05-14,4402.95
INV-4863,N-4006,VEN-1112,GL-4863,2024-05-14,8653.35
INV-4864,N-4003,VEN-1545,GL-4864,2024-05-14,2726.72
INV-4865,B-4006,VEN-1587,GL-4865,2024-05-14,730.44
INV-4866,B-4003,VEN-2183,GL-4866,2024-05-14,3911.08
INV-4867,N-4006,VEN-1267,GL-4867,2024-05-14,3951.69
INV-4868,A-4012,VEN-1880,GL-4868,2024-05-14,951.45
INV-4869,N-4009,VEN-1782,GL-4869,2024-05-14,5223.13
INV-4870,INV-4006,VEN-2250,GL-4870,2024-05-14,825.66
INV-4871,B-4006,VEN-1848,GL-4871,2024-05-14,2529.4
INV-4872,A-4006,VEN-1521,GL-4872,2024-05-14,3522.62
INV-4873,A-4003,VEN-1324,GL-4873,2024-05-14,2256.19
INV-4874,R-4015,VEN-1422,GL-4874,2024-05-14,4703.88
INV-4875,B-4009,VEN-1957,GL-4875,2024-05-14,3304.7
INV-4876,A-4012,VEN-1294,GL-4876,2024-05-14,8563.59
INV-4877,R-4012,VEN-2238,GL-4877,2024-05-14,3354.45
INV-4878,A-4009,VEN-2210,GL-4878,2024-05-14,1053.19
INV-4879,B-4006,VEN-1472,GL-4879,2024-05-14,2810.97
INV-4880,N-4006,VEN-2195,GL-4880,2024-05-14,3831.88
INV-4881,A-4012,VEN-1221,GL-4881,2024-05-14,1998.17
INV-4882,B-4018,VEN-2170,GL-4882,2024-05-15,1548.14
INV-4883,A-4006,VEN-1780,GL-4883,2024-05-15,4548.01
INV-4884,INV-4006,VEN-1265,GL-4884,2024-05-15,1781.87
INV-4885,INV-4003,VEN-2180,GL-4885,2024-05-15,4194.51
INV-4886,A-4003,VEN-1087,GL-4886,2024-05-15,2541.76
INV-4887,B-4006,VEN-1959,GL-4887,2024-05-15,4966.34
INV-4888,B-4006,VEN-2052,GL-4888,2024-05-15,3044.84
INV-4889,N-4006,VEN-1773,GL-4889,2024-05-15,10883.03
INV-4890,R-4012,VEN-1259,GL-4890,2024-05-15,3354.75
INV-4891,R-4012,VEN-1991,GL-4891,2024-05-15,2563.85
INV-4892,INV-4009,VEN-1297,GL-4892,2024-05-15,3423.69
INV-4893,INV-4006,VEN-1443,GL-4893,2024-05-15,1677.43
INV-4894,INV-4009,VEN-1109,GL-4894,2024-05-15,6324.82
INV-4895,INV-4003,VEN-1803,GL-4895,2024-05-15,5724.59
INV-4896,A-4009,VEN-1366,GL-4896,2024-05-15,309.36
INV-4897,A-4006,VEN-1945,GL-4897,2024-05-15,4172.97
INV-4898,N-4003,VEN-2108,GL-4898,2024-05-16,1370.2
INV-4899,B-4003,VEN-2190,GL-4899,2024-05-16,2709.01
INV-4900,A-4003,VEN-1814,GL-4900,2024-05-16,4638.72
INV-4901,INV-4006,VEN-1407,GL-4901,2024-05-16,1595.35
INV-4902,A-4003,VEN-1496,GL-4902,2024-05-16,2913.84
INV-4903,R-4006,VEN-1524,GL-4903,2024-05-16,2862.94
INV-4904,B-4012,VEN-2016,GL-4904,2024-05-16,1255.2
INV-4905,INV-4009,VEN-1990,GL-4905,2024-05-16,2449.17
INV-4906,INV-4003,VEN-1607,GL-4906,2024-05-16,1173.35
INV-4907,N-4009,VEN-2032,GL-4907,2024-05-16,4808.41
INV-4908,INV-4003,VEN-1230,GL-4908,2024-05-16,3051.56
INV-4909,B-4003,VEN-1745,GL-4909,2024-05-16,3519.32
INV-4910,B-4009,VEN-2244,GL-4910,2024-05-16,544.9
INV-4911,INV-4009,VEN-1844,GL-4911,2024-05-16,4198.85
INV-4912,R-4009,VEN-1918,GL-4912,2024-05-16,833.31
INV-4913,R-4009,VEN-1174,GL-4913,2024-05-17,958.37
INV-4914,R-4006,VEN-1160,GL-4914,2024-05-17,3686.33
INV-4915,R-4009,VEN-1810,GL-4915,2024-05-17,2411.04
INV-4916,R-4006,VEN-1534,GL-4916,2024-05-17,3267.88
INV-4917,INV-4006,VEN-1011,GL-4917,2024-05-17,7245.21
INV-4918,A-4009,VEN-1319,GL-4918,2024-05-17,2890.98
INV-4919,N-4006,VEN-1233,GL-4919,2024-05-17,3291.31
INV-4920,B-4006,VEN-1240,GL-4920,2024-05-17,1256.61
INV-4921,INV-4006,VEN-2047,GL-4921,2024-05-17,2925.56
INV-4922,A-4006,VEN-1087,GL-4922,2024-05-17,431.44
INV-4923,B-4009,VEN-1941,GL-4923,2024-05-17,2517.29
INV-4924,A-4009,VEN-2131,GL-4924,2024-05-17,167.66
INV-4925,B-4006,VEN-1745,GL-4925,2024-05-17,3056.95
INV-4926,INV-4006,VEN-1375,GL-4926,2024-05-17,3999.77
INV-4927,N-4009,VEN-1112,GL-4927,2024-05-17,5092.72
INV-4928,B-4006,VEN-2139,GL-4928,2024-05-17,7346.9
INV-4929,A-4003,VEN-1020,GL-4929,2024-05-17,3960.32
INV-4930,R-4006,VEN-1993,GL-4930,2024-05-17,2007.94
INV-4931,B-4006,VEN-1067,GL-4931,2024-05-17,556.86
INV-4932,INV-4003,VEN-1247,GL-4932,2024-05-17,331.67
INV-4933,N-4003,VEN-1940,GL-4933,2024-05-18,1426.55
INV-4934,B-4021,VEN-2170,GL-4934,2024-05-20,2084.69
INV-4935,R-4009,VEN-1199,GL-4935,2024-05-20,4458.04
INV-4936,B-4009,VEN-2029,GL-4936,2024-05-20,1192.08
INV-4937,A-4003,VEN-1409,GL-4937,2024-05-20,2565.88
INV-4938,N-4012,VEN-1538,GL-4938,2024-05-20,3160.26
INV-4939,B-4003,VEN-2251,GL-4939,2024-05-20,197.11
INV-4940,A-4009,VEN-1876,GL-4940,2024-05-20,2816.06
INV-4941,B-4006,VEN-1260,GL-4941,2024-05-20,980.17
INV-4942,R-4009,VEN-1450,GL-4942,2024-05-20,3577.49
INV-4943,A-4009,VEN-1572,GL-4943,2024-05-20,7733.18
INV-4944,INV-4003,VEN-1132,GL-4944,2024-05-20,3624.75
INV-4945,N-4003,VEN-1862,GL-4945,2024-05-20,3852.06
INV-4946,A-4009,VEN-1352,GL-4946,2024-05-20,3488.48
INV-4947,B-4006,VEN-2098,GL-4947,2024-05-20,2344.21
INV-4948,N-4006,VEN-1317,GL-4948,2024-05-20,1991.45
INV-4949,INV-4009,VEN-1711,GL-4949,2024-05-20,8861.56
INV-4950,N-4003,VEN-1685,GL-4950,2024-05-20,1170.2
INV-4951,N-4042,VEN-1939,GL-4951,2024-05-21,743.23
INV-4952,A-4015,VEN-1081,GL-4952,2024-05-21,6401.11
INV-4953,INV-4009,VEN-1396,GL-4953,2024-05-21,1019.73
INV-4954,R-4003,VEN-1942,GL-4954,2024-05-21,1433.15
INV-4955,R-4006,VEN-1942,GL-4955,2024-05-21,2615.13
INV-4956,INV-4006,VEN-2143,GL-4956,2024-05-21,8998.02
INV-4957,INV-4003,VEN-1479,GL-4957,2024-05-21,2606.67
INV-4958,INV-4006,VEN-1846,GL-4958,2024-05-21,4163.21
INV-4959,N-4012,VEN-1218,GL-4959,2024-05-21,3082.17
INV-4960,N-4009,VEN-1764,GL-4960,2024-05-21,3614.51
INV-4961,A-4006,VEN-1523,GL-4961,2024-05-21,3813.25
INV-4962,N-4006,VEN-1867,GL-4962,2024-05-21,1933.5
INV-4963,N-4006,VEN-1143,GL-4963,2024-05-21,9200.83
INV-4964,B-4006,VEN-1425,GL-4964,2024-05-21,434.42
INV-4965,A-4006,VEN-1082,GL-4965,2024-05-21,1887.93
INV-4966,N-4012,VEN-1766,GL-4966,2024-05-21,8685.47
INV-4967,N-4045,VEN-1939,GL-4967,2024-05-22,2367.55
INV-4968,INV-4009,VEN-1060,GL-4968,2024-05-22,7569.38
INV-4969,A-4018,VEN-1391,GL-4969,2024-05-22,2974.92
INV-4970,B-4006,VEN-1245,GL-4970,2024-05-22,3268.71
INV-4971,INV-4003,VEN-1263,GL-4971,2024-05-22,1105.31
INV-4972,R-4009,VEN-2050,GL-4972,2024-05-22,1411.82
INV-4973,N-4015,VEN-1295,GL-4973,2024-05-22,2704.44
INV-4974,B-4003,VEN-1977,GL-4974,2024-05-22,2547.02
INV-4975,N-4009,VEN-1012,GL-4975,2024-05-22,5332.62
INV-4976,R-4003,VEN-1148,GL-4976,2024-05-22,3702.14
INV-4977,N-4006,VEN-1236,GL-4977,2024-05-22,2487.99
INV-4978,INV-4009,VEN-1636,GL-4978,2024-05-22,4016.28
INV-4979,B-4006,VEN-1895,GL-4979,2024-05-22,1268.09
INV-4980,INV-4006,VEN-1490,GL-4980,2024-05-22,1919.71
INV-4981,A-4006,VEN-1865,GL-4981,2024-05-22,2695.19
INV-4982,R-4012,VEN-1918,GL-4982,2024-05-22,1513.45
INV-4983,R-4006,VEN-2189,GL-4983,2024-05-22,3921.54
INV-4984,A-4015,VEN-1921,GL-4984,2024-05-22,2639.63
INV-4985,B-4009,VEN-1551,GL-4985,2024-05-22,5450.56
INV-4986,A-4003,VEN-1031,GL-4986,2024-05-22,2300.89
INV-4987,INV-4006,VEN-1802,GL-4987,2024-05-23,3716.15
INV-4988,INV-4006,VEN-1739,GL-4988,2024-05-23,1722.37
INV-4989,N-4009,VEN-1961,GL-4989,2024-05-23,1265.77
INV-4990,A-4003,VEN-2211,GL-4990,2024-05-23,1941.02
INV-4991,R-4015,VEN-1918,GL-4991,2024-05-23,4901.35
INV-4992,B-4006,VEN-1804,GL-4992,2024-05-23,1171.97
INV-4993,INV-4006,VEN-1486,GL-4993,2024-05-23,1313.67
INV-4994,R-4012,VEN-1270,GL-4994,2024-05-23,355.31
INV-4995,A-4006,VEN-1530,GL-4995,2024-05-23,5601.4
INV-4996,A-4003,VEN-1887,GL-4996,2024-05-23,5119.78
INV-4997,B-4006,VEN-1491,GL-4997,2024-05-23,6191.3
INV-4998,INV-4009,VEN-1344,GL-4998,2024-05-23,1552.6
INV-4999,A-4009,VEN-1783,GL-4999,2024-05-23,3434.57
INV-5000,B-4006,VEN-1573,GL-5000,2024-05-23,768.49
INV-5001,A-4006,VEN-1343,GL-5001,2024-05-23,1196.66
INV-5002,N-4015,VEN-1349,GL-5002,2024-05-24,2235.87
INV-5003,B-4012,VEN-2244,GL-5003,2024-05-24,890.14
INV-5004,N-4006,VEN-1660,GL-5004,2024-05-24,1301.4
INV-5005,A-4009,VEN-1615,GL-5005,2024-05-24,1551.22
INV-5006,INV-4009,VEN-2175,GL-5006,2024-05-24,5802.21
INV-5007,B-4006,VEN-1747,GL-5007,2024-05-24,3947.14
INV-5008,A-4009,VEN-1509,GL-5008,2024-05-24,5569.64
INV-5009,A-4009,VEN-1343,GL-5009,2024-05-24,1059.79
INV-5010,N-4003,VEN-2186,GL-5010,2024-05-24,701.56
INV-5011,N-4006,VEN-1930,GL-5011,2024-05-24,421.65
INV-5012,A-4006,VEN-2113,GL-5012,2024-05-24,3173.54
INV-5013,N-4006,VEN-1223,GL-5013,2024-05-24,1883.47
INV-5014,N-4009,VEN-1050,GL-5014,2024-05-24,7383.07
INV-5015,N-4003,VEN-1216,GL-5015,2024-05-24,3425.67
INV-5016,N-4006,VEN-2018,GL-5016,2024-05-27,6498.71
INV-5017,N-4006,VEN-1072,GL-5017,2024-05-27,6017.23
INV-5018,INV-4006,VEN-1395,GL-5018,2024-05-27,1344.56
INV-5019,B-4009,VEN-1488,GL-5019,2024-05-27,5364.45
INV-5020,R-4006,VEN-2223,GL-5020,2024-05-27,6194.28
INV-5021,N-4006,VEN-1078,GL-5021,2024-05-27,2944.71
INV-5022,R-4006,VEN-1098,GL-5022,2024-05-27,1191.66
INV-5023,A-4006,VEN-1748,GL-5023,2024-05-27,5675.1
